id,label_str,pred_str,p_A,label_num
0,A,B,0.02161533,1
1,A,B,0.00298103,1
2,A,A,0.96691406,1
3,A,B,0.26894143,1
4,B,B,0.00806199,0
5,A,A,0.99829930,1
6,B,B,0.18242551,0
7,A,B,0.00033535,1
8,A,B,0.10087861,1
9,B,A,0.97241479,0
10,B,B,0.02442309,0
11,A,B,0.00298103,1
12,B,B,0.11920292,0
13,A,B,0.12592277,1
14,A,A,0.86703575,1
15,A,B,0.06754670,1
16,A,B,0.30735803,1
17,A,B,0.40733343,1
18,A,A,0.89912134,1
19,A,B,0.00628990,1
20,B,A,0.94659668,0
21,A,A,0.96036118,1
22,A,A,0.50000000,1
23,A,B,0.00712143,1
24,A,B,0.11279540,1
25,A,A,0.99539042,1
26,B,B,0.01243165,0
27,B,B,0.02931223,0
28,A,A,0.95791227,1
29,B,A,0.94165415,0
30,B,A,0.51561993,0
31,B,B,0.26894143,0
32,B,B,0.25683200,0
33,A,A,0.59266663,1
34,A,B,0.05340333,1
35,A,B,0.00337661,1
36,B,B,0.04208773,0
37,B,A,0.95531917,0
38,A,A,0.70578504,1
39,B,B,0.05665243,0
