id,label_str,pred_str,p_A,label_num
0,B,B,0.10669060,0
1,B,A,0.56217653,0
2,A,A,0.95257413,1
3,B,B,0.06754670,0
4,B,B,0.03732688,0
5,A,B,0.43782350,1
6,B,B,0.00027803,0
7,A,B,0.16451645,1
8,A,A,0.75491500,1
9,A,B,0.09534946,1
10,B,B,0.00011592,0
11,B,B,0.00232316,0
12,B,B,0.22270015,0
13,B,B,0.00066670,0
14,A,A,0.93245327,1
15,A,B,0.07585818,1
16,B,B,0.00070967,0
17,A,A,0.99970406,1
18,B,A,0.56217653,0
19,B,A,0.65135491,0
20,B,B,0.00555493,0
21,B,B,0.05033063,0
22,A,A,0.99371004,1
23,A,A,0.96267307,1
24,B,B,0.19193280,0
25,B,A,0.65135491,0
26,A,B,0.24508502,1
27,A,A,0.90990698,1
28,B,B,0.00103223,0
29,B,B,0.00669285,0
30,B,B,0.00628990,0
31,A,A,0.99896777,1
32,B,A,0.80806720,0
33,A,A,0.99193794,1
34,B,A,0.94659668,0
35,B,B,0.39233685,0
36,B,B,0.03732688,0
37,B,B,0.00075541,0
38,A,B,0.29421496,1
39,B,B,0.43782350,0
40,B,B,0.37754068,0
41,B,B,0.11920292,0
42,B,A,0.85195285,0
43,A,A,0.79818678,1
44,B,B,0.11279540,0
45,A,A,0.59266663,1
46,B,B,0.43782350,0
47,A,A,0.54673815,1
48,B,A,0.76629364,0
49,A,A,0.99994528,1
