id,label_str,pred_str,p_A,label_num
0,A,A,0.53120941,1
1,B,B,0.40733343,0
2,A,B,0.45326188,1
3,B,B,0.40733343,0
4,B,B,0.37754068,0
5,B,B,0.11279540,0
6,A,B,0.10669060,1
7,B,A,0.96885622,0
8,A,A,0.98409361,1
9,B,A,0.83548355,0
10,B,A,0.62245935,0
11,B,B,0.00669285,0
12,B,B,0.30735803,0
13,A,A,0.83548355,1
14,B,B,0.04742587,0
15,A,A,0.99976951,1
16,B,B,0.06754670,0
17,B,B,0.03308598,0
18,B,B,0.03308598,0
19,B,B,0.01495709,0
20,B,A,0.57749540,0
21,B,B,0.39233685,0
22,B,B,0.08035747,0
23,A,B,0.25683200,1
24,A,A,0.99794930,1
25,B,B,0.18242551,0
26,A,B,0.17328820,1
27,A,A,0.96036118,1
28,A,B,0.32082132,1
29,B,B,0.25683200,0
30,B,A,0.77729988,0
31,A,B,0.43782350,1
32,B,A,0.88079703,0
33,B,B,0.46879065,0
34,B,B,0.00066670,0
35,B,A,0.53120941,0
36,B,B,0.43782350,0
37,A,B,0.09009299,1
38,A,B,0.20181322,1
39,A,A,0.84389514,1
40,B,B,0.00023051,0
41,B,A,0.81757444,0
42,B,B,0.00382448,0
43,A,A,0.99849880,1
44,B,B,0.00628990,0
45,B,A,0.62245935,0
46,B,B,0.10669060,0
47,A,A,0.90990698,1
48,B,B,0.00912564,0
49,B,B,0.00103223,0
