id,label_str,pred_str,p_A,label_num
0,B,A,0.77729988,0
1,A,B,0.48438010,1
2,A,A,0.59266663,1
3,B,B,0.20181322,0
4,B,B,0.39233685,0
5,A,A,0.50000000,1
6,A,B,0.23370634,1
7,A,B,0.46879065,1
8,B,B,0.26894143,0
9,A,A,0.67917871,1
10,A,B,0.07585818,1
11,B,A,0.69264197,0
12,B,B,0.05665243,0
13,B,A,0.73105854,0
14,A,A,0.62245935,1
15,B,B,0.43782350,0
16,B,B,0.43782350,0
17,B,B,0.23370634,0
18,B,B,0.25683200,0
19,A,A,0.71859437,1
20,B,B,0.14804719,0
21,B,B,0.10087861,0
22,A,A,0.54673815,1
23,B,A,0.60766321,0
24,A,B,0.46879065,1
25,B,B,0.34864515,0
26,A,A,0.57749540,1
27,B,B,0.26894143,0
28,B,B,0.34864515,0
29,B,B,0.16451645,0
30,A,A,0.50000000,1
31,B,B,0.36296922,0
32,A,A,0.73105854,1
33,A,A,0.70578504,1
34,A,B,0.24508502,1
35,B,B,0.08509904,0
36,B,A,0.60766321,0
37,A,B,0.13296424,1
38,B,B,0.20181322,0
39,B,B,0.10669060,0
40,B,A,0.57749540,0
41,B,B,0.23370634,0
42,A,B,0.24508502,1
43,B,B,0.10087861,0
44,B,B,0.19193280,0
45,B,B,0.17328820,0
46,A,A,0.79818678,1
47,A,A,0.87407720,1
48,B,B,0.26894143,0
49,B,A,0.57749540,0
