id,label_str,pred_str,p_A,label_num
0,A,A,0.99978346,1
1,B,A,0.99849880,0
2,B,A,0.51561993,0
3,B,B,0.00001222,0
4,A,A,0.57749540,1
5,A,A,0.99944717,1
6,A,A,0.99990392,1
7,A,A,0.99983132,1
8,B,B,0.07585818,0
9,B,B,0.00298103,0
10,B,B,0.02033235,0
11,B,A,0.92414182,0
12,B,B,0.00001222,0
13,B,B,0.00141036,0
14,B,A,0.59266663,0
15,B,B,0.00857748,0
16,B,A,0.99982053,0
17,A,A,0.98504293,1
18,A,A,0.99929035,1
19,A,A,0.99640638,1
20,A,B,0.00058841,1
21,B,A,0.99736834,0
22,A,B,0.00010890,1
23,B,B,0.00912564,0
24,A,A,0.99999666,1
25,A,A,0.99994171,1
26,A,A,0.99998522,1
27,A,A,0.99794930,1
28,A,A,0.99997413,1
29,B,B,0.00000107,0
30,B,B,0.00000922,0
31,A,A,0.99999917,1
32,B,B,0.39233685,0
33,A,A,0.99992967,1
34,A,A,0.99998617,1
35,A,A,0.90465051,1
36,B,A,0.99444515,0
37,B,B,0.08035747,0
38,A,A,0.75491500,1
39,A,B,0.01243165,1
40,B,B,0.00004540,0
41,B,B,0.00000422,0
42,A,B,0.07585818,1
43,A,B,0.46879065,1
44,B,B,0.00004833,0
45,A,A,0.99995458,1
46,A,A,0.97068775,1
47,B,B,0.00001893,0
48,A,A,0.99995732,1
49,A,A,0.99999213,1
