id,label_str,pred_str,p_A,label_num
0,A,A,0.76629364,1
1,B,A,0.59266663,0
2,B,A,0.69264197,0
3,B,B,0.40733343,0
4,A,A,0.66541058,1
5,A,A,0.73105854,1
6,B,A,0.51561993,0
7,B,B,0.42250463,0
8,B,A,0.81757444,0
9,A,A,0.77729988,1
10,A,A,0.86703575,1
11,B,A,0.62245935,0
12,B,A,0.63703084,0
13,A,A,0.70578504,1
14,A,B,0.43782350,1
15,A,A,0.80806720,1
16,A,A,0.63703084,1
17,B,A,0.92840880,0
18,B,A,0.65135491,0
19,B,A,0.59266663,0
20,B,A,0.50000000,0
21,A,A,0.85195285,1
22,A,A,0.83548355,1
23,A,A,0.73105854,1
24,A,A,0.63703084,1
25,A,A,0.78793120,1
26,B,B,0.34864515,0
27,B,A,0.57749540,0
28,A,A,0.70578504,1
29,B,A,0.70578504,0
30,B,A,0.82671177,0
31,A,A,0.69264197,1
32,A,A,0.53120941,1
33,B,B,0.45326188,0
34,A,A,0.65135491,1
35,B,B,0.40733343,0
36,B,A,0.86703575,0
37,B,A,0.77729988,0
38,A,A,0.65135491,1
39,B,A,0.54673815,0
40,A,A,0.73105854,1
41,B,B,0.45326188,0
42,A,A,0.90465051,1
43,A,A,0.75491500,1
44,A,A,0.82671177,1
45,A,A,0.84389514,1
46,B,A,0.51561993,0
47,A,A,0.65135491,1
48,B,A,0.57749540,0
49,A,A,0.60766321,1
