id,label_str,pred_str,p_A,label_num
0,B,A,0.74316794,0
1,A,A,0.71859437,1
2,B,B,0.20181322,0
3,A,B,0.18242551,1
4,B,B,0.14804719,0
5,A,A,0.54673815,1
6,B,A,0.54673815,0
7,A,A,0.77729988,1
8,A,A,0.56217653,1
9,B,B,0.28140560,0
10,A,A,0.56217653,1
11,A,A,0.90465051,1
12,A,A,0.91490096,1
13,B,B,0.42250463,0
14,B,B,0.01168726,0
15,A,A,0.78793120,1
16,A,A,0.95257413,1
17,A,B,0.23370634,1
18,A,A,0.73105854,1
19,B,B,0.00132502,0
20,B,A,0.56217653,0
21,B,B,0.11279540,0
22,A,B,0.34864515,1
23,B,B,0.01406363,0
24,A,A,0.94659668,1
25,A,A,0.84389514,1
26,B,B,0.14033625,0
27,A,A,0.67917871,1
28,A,A,0.74316794,1
29,A,A,0.88079703,1
30,B,B,0.26894143,0
31,A,A,0.53120941,1
32,B,B,0.19193280,0
33,A,A,0.93245327,1
34,B,B,0.05033063,0
35,B,B,0.01406363,0
36,B,A,0.97404259,0
37,A,A,0.80806720,1
38,B,B,0.05340333,0
39,B,B,0.03963884,0
40,B,B,0.08035747,0
41,A,B,0.45326188,1
42,A,A,0.95531917,1
43,B,A,0.85966372,0
44,B,B,0.11279540,0
45,A,B,0.33458945,1
46,B,A,0.60766321,0
47,A,A,0.66541058,1
48,B,B,0.06754670,0
49,A,A,0.71859437,1
