id,label_str,pred_str,p_A,label_num
0,A,A,0.98308510,1
1,A,A,0.95791227,1
2,B,B,0.13296424,0
3,B,B,0.14804719,0
4,A,A,0.92414182,1
5,B,B,0.03514485,0
6,B,A,0.51561993,0
7,B,B,0.06008665,0
8,B,B,0.03732688,0
9,A,A,0.94659668,1
10,B,B,0.03732688,0
11,B,B,0.03963884,0
12,A,A,0.50000000,1
13,B,B,0.00359360,0
14,B,A,0.79818678,0
15,B,B,0.00757724,0
16,B,B,0.01168726,0
17,B,B,0.37754068,0
18,A,A,0.71859437,1
19,B,B,0.16451645,0
20,B,B,0.00522013,0
21,B,B,0.16451645,0
22,A,B,0.46879065,1
23,A,B,0.46879065,1
24,A,A,0.83548355,1
25,A,A,0.99444515,1
26,B,B,0.05033063,0
27,B,B,0.26894143,0
28,A,A,0.92840880,1
29,A,A,0.71859437,1
30,A,A,0.95791227,1
31,B,A,0.92840880,0
32,B,B,0.16451645,0
33,B,B,0.20181322,0
34,A,A,0.73105854,1
35,B,B,0.01032815,0
36,B,B,0.00757724,0
37,B,B,0.00591107,0
38,B,B,0.00192673,0
39,A,A,0.85966372,1
40,A,A,0.86703575,1
41,A,A,0.81757444,1
42,B,B,0.00628990,0
43,B,B,0.10087861,0
44,A,A,0.88079703,1
45,A,B,0.26894143,1
46,B,A,0.53120941,0
47,A,B,0.36296922,1
48,B,B,0.00712143,0
49,A,A,0.78793120,1
