id,label_str,pred_str,p_A,label_num
0,A,B,0.48438010,1
1,B,A,0.54673815,0
2,A,A,0.75491500,1
3,A,A,0.71859437,1
4,A,A,0.60766321,1
5,B,A,0.63703084,0
6,B,B,0.46879065,0
7,B,A,0.65135491,0
8,A,A,0.54673815,1
9,B,A,0.60766321,0
10,A,A,0.63703084,1
11,B,A,0.65135491,0
12,A,A,0.62245935,1
13,B,A,0.74316794,0
14,B,A,0.59266663,0
15,A,A,0.60766321,1
16,A,A,0.50000000,1
17,B,A,0.54673815,0
18,B,A,0.54673815,0
19,A,A,0.59266663,1
20,B,A,0.71859437,0
21,B,A,0.57749540,0
22,B,A,0.53120941,0
23,A,A,0.63703084,1
24,B,B,0.46879065,0
25,A,B,0.40733343,1
26,A,A,0.54673815,1
27,A,A,0.57749540,1
28,B,A,0.59266663,0
29,B,A,0.74316794,0
30,A,A,0.51561993,1
31,B,B,0.48438010,0
32,A,A,0.59266663,1
33,A,A,0.67917871,1
34,A,A,0.53120941,1
35,A,A,0.54673815,1
36,B,B,0.46879065,0
37,A,A,0.54673815,1
38,A,A,0.70578504,1
39,B,A,0.59266663,0
40,A,B,0.48438010,1
41,B,A,0.60766321,0
42,A,B,0.46879065,1
43,B,B,0.48438010,0
44,B,A,0.70578504,0
45,B,B,0.46879065,0
46,B,A,0.74316794,0
47,A,A,0.56217653,1
48,A,A,0.62245935,1
49,A,A,0.56217653,1
