id,label_str,pred_str,p_A,label_num
0,B,A,0.59266663,0
1,B,A,0.63703084,0
2,B,A,0.66541058,0
3,B,A,0.67917871,0
4,B,A,0.57749540,0
5,B,B,0.46879065,0
6,A,A,0.53120941,1
7,B,A,0.80806720,0
8,B,A,0.53120941,0
9,B,A,0.67917871,0
10,B,A,0.81757444,0
11,B,A,0.57749540,0
12,B,A,0.70578504,0
13,A,A,0.57749540,1
14,A,A,0.77729988,1
15,B,A,0.56217653,0
16,B,A,0.59266663,0
17,A,B,0.39233685,1
18,A,B,0.48438010,1
19,A,A,0.50000000,1
20,B,B,0.46879065,0
21,A,A,0.71859437,1
22,A,A,0.53120941,1
23,B,A,0.60766321,0
24,A,A,0.75491500,1
25,B,A,0.75491500,0
26,B,A,0.51561993,0
27,A,A,0.54673815,1
28,B,B,0.48438010,0
29,B,A,0.73105854,0
30,A,A,0.65135491,1
31,B,A,0.69264197,0
32,A,A,0.66541058,1
33,A,A,0.71859437,1
34,B,A,0.62245935,0
35,A,A,0.63703084,1
36,A,A,0.63703084,1
37,A,A,0.67917871,1
38,B,A,0.53120941,0
39,A,B,0.45326188,1
40,A,A,0.54673815,1
41,A,A,0.57749540,1
42,B,B,0.46879065,0
43,B,B,0.45326188,0
44,A,A,0.74316794,1
45,A,A,0.79818678,1
46,A,A,0.89330941,1
47,A,A,0.65135491,1
48,B,A,0.59266663,0
49,A,A,0.59266663,1
