id,label_str,pred_str,p_A,label_num
0,A,A,0.69264197,1
1,A,A,0.57749540,1
2,B,B,0.45326188,0
3,B,A,0.60766321,0
4,B,A,0.65135491,0
5,B,A,0.76629364,0
6,B,A,0.66541058,0
7,B,A,0.67917871,0
8,B,A,0.66541058,0
9,A,A,0.60766321,1
10,B,B,0.46879065,0
11,B,A,0.51561993,0
12,B,A,0.65135491,0
13,A,B,0.43782350,1
14,A,B,0.48438010,1
15,A,A,0.66541058,1
16,A,A,0.69264197,1
17,B,A,0.50000000,0
18,B,B,0.48438010,0
19,B,A,0.62245935,0
20,A,A,0.60766321,1
21,A,B,0.45326188,1
22,B,A,0.62245935,0
23,B,B,0.39233685,0
24,B,A,0.70578504,0
25,A,A,0.74316794,1
26,B,A,0.56217653,0
27,B,A,0.54673815,0
28,B,A,0.67917871,0
29,A,A,0.54673815,1
30,B,A,0.73105854,0
31,A,A,0.59266663,1
32,B,A,0.57749540,0
33,A,B,0.46879065,1
34,A,A,0.66541058,1
35,B,A,0.60766321,0
36,A,A,0.75491500,1
37,A,A,0.66541058,1
38,A,A,0.56217653,1
39,A,A,0.60766321,1
40,B,A,0.73105854,0
41,B,A,0.81757444,0
42,B,A,0.59266663,0
43,B,A,0.66541058,0
44,B,A,0.51561993,0
45,A,A,0.54673815,1
46,A,A,0.65135491,1
47,B,A,0.70578504,0
48,B,A,0.78793120,0
49,A,A,0.70578504,1
