id,label_str,pred_str,p_A,label_num
0,B,A,0.60766321,0
1,A,A,0.71859437,1
2,A,A,0.51561993,1
3,B,A,0.53120941,0
4,A,A,0.66541058,1
5,B,A,0.73105854,0
6,B,A,0.53120941,0
7,B,A,0.59266663,0
8,A,A,0.50000000,1
9,B,A,0.51561993,0
10,A,A,0.70578504,1
11,B,A,0.74316794,0
12,A,A,0.74316794,1
13,B,A,0.60766321,0
14,A,A,0.69264197,1
15,A,A,0.75491500,1
16,B,B,0.46879065,0
17,A,A,0.73105854,1
18,A,A,0.56217653,1
19,A,A,0.57749540,1
20,B,A,0.53120941,0
21,A,A,0.74316794,1
22,A,A,0.81757444,1
23,A,A,0.60766321,1
24,B,A,0.54673815,0
25,A,A,0.51561993,1
26,A,B,0.48438010,1
27,A,A,0.73105854,1
28,B,A,0.57749540,0
29,B,A,0.51561993,0
30,B,B,0.48438010,0
31,B,A,0.63703084,0
32,A,A,0.65135491,1
33,B,A,0.70578504,0
34,A,A,0.50000000,1
35,B,A,0.53120941,0
36,B,A,0.66541058,0
37,B,B,0.48438010,0
38,A,A,0.53120941,1
39,B,A,0.53120941,0
40,B,A,0.59266663,0
41,B,A,0.60766321,0
42,A,A,0.57749540,1
43,B,A,0.50000000,0
44,B,A,0.60766321,0
45,B,A,0.71859437,0
46,B,A,0.60766321,0
47,B,B,0.43782350,0
48,B,B,0.48438010,0
49,B,B,0.43782350,0
