id,label_str,pred_str,p_A,label_num
0,A,A,0.62245935,1
1,A,A,0.59266663,1
2,B,A,0.53120941,0
3,B,A,0.62245935,0
4,B,A,0.59266663,0
5,A,A,0.66541058,1
6,B,A,0.69264197,0
7,B,A,0.60766321,0
8,A,B,0.45326188,1
9,A,A,0.57749540,1
10,A,A,0.70578504,1
11,B,A,0.57749540,0
12,B,A,0.62245935,0
13,A,A,0.57749540,1
14,B,A,0.65135491,0
15,A,A,0.70578504,1
16,B,A,0.67917871,0
17,A,A,0.51561993,1
18,B,A,0.56217653,0
19,B,A,0.57749540,0
20,B,A,0.67917871,0
21,B,A,0.63703084,0
22,A,A,0.63703084,1
23,A,A,0.51561993,1
24,A,A,0.59266663,1
25,B,A,0.51561993,0
26,B,A,0.63703084,0
27,A,B,0.48438010,1
28,A,A,0.65135491,1
29,B,A,0.54673815,0
30,B,B,0.48438010,0
31,A,A,0.69264197,1
32,A,A,0.69264197,1
33,A,A,0.59266663,1
34,A,A,0.62245935,1
35,A,A,0.77729988,1
36,A,B,0.48438010,1
37,B,B,0.42250463,0
38,A,A,0.56217653,1
39,B,A,0.62245935,0
