id,label_str,pred_str,p_A,label_num
0,B,B,0.02758528,0
1,B,B,0.00075541,0
2,B,B,0.20181322,0
3,B,B,0.00382448,0
4,A,B,0.41489881,1
5,B,B,0.00033535,0
6,A,B,0.24508502,1
7,A,A,0.96691406,1
8,A,B,0.26894143,1
9,A,A,0.99287862,1
10,A,B,0.01798621,1
11,A,A,0.95791227,1
12,B,B,0.04742587,0
13,A,B,0.02161533,1
14,B,A,0.51561993,0
15,A,A,0.99477994,1
16,B,B,0.23370634,0
17,B,B,0.00555493,0
18,A,A,0.96485513,1
19,A,A,0.98409361,1
20,B,B,0.01168726,0
21,A,B,0.20181322,1
22,A,A,0.69264197,1
23,B,B,0.06008665,0
24,B,B,0.00159785,0
25,B,B,0.00490541,0
26,B,B,0.00091105,0
27,A,A,0.74316794,1
28,A,B,0.05033063,1
29,B,B,0.03114383,0
30,A,B,0.43782350,1
31,A,A,0.59266663,1
32,B,B,0.00031504,0
33,B,B,0.07585818,0
34,B,B,0.04742587,0
35,B,B,0.03308598,0
36,B,B,0.21206881,0
37,A,A,0.98756832,1
38,A,B,0.02033235,1
39,B,B,0.01406363,0
