id,label_str,pred_str,p_A,label_num
0,B,B,0.00013135,0
1,A,A,0.67917871,1
2,A,A,0.91964257,1
3,A,A,0.80806720,1
4,B,B,0.00003321,0
5,A,A,0.99973875,1
6,B,A,0.67917871,0
7,B,B,0.01098694,0
8,B,A,0.88079703,0
9,A,A,0.99818975,1
10,A,A,0.99829930,1
11,A,A,0.99970406,1
12,B,B,0.00058841,0
13,B,B,0.17328820,0
14,B,B,0.00247262,0
15,B,B,0.00009610,0
16,B,B,0.02297737,0
17,A,B,0.06008665,1
18,B,A,0.88720459,0
19,B,B,0.00007031,0
20,B,A,0.76629364,0
21,A,A,0.99997723,1
22,A,B,0.37754068,1
23,A,A,0.99444515,1
24,A,A,0.88079703,1
25,A,A,0.98504293,1
26,A,A,0.99903023,1
27,A,A,0.99849880,1
28,B,B,0.01243165,0
29,A,B,0.08035747,1
30,A,A,0.99867493,1
31,A,A,0.54673815,1
32,A,A,0.99999213,1
33,B,B,0.00000654,0
34,A,A,0.99914408,1
35,A,A,0.99992967,1
36,B,B,0.12592277,0
37,A,B,0.34864515,1
38,B,B,0.00407014,0
39,B,B,0.10669060,0
40,B,A,0.50000000,0
41,A,A,0.54673815,1
42,B,B,0.01590639,0
43,B,B,0.05340333,0
44,B,B,0.00004833,0
45,A,A,0.99975461,1
46,B,A,0.56217653,0
47,A,A,0.77729988,1
48,B,B,0.02033235,0
49,B,B,0.00003764,0
