id,label_str,pred_str,p_A,label_num
0,B,B,0.40733343,0
1,B,B,0.43782350,0
2,B,A,0.62245935,0
3,B,B,0.37754068,0
4,A,A,0.56217653,1
5,A,B,0.14804719,1
6,B,B,0.45326188,0
7,A,B,0.34864515,1
8,B,B,0.14804719,0
9,B,A,0.60766321,0
10,A,A,0.66541058,1
11,A,A,0.53120941,1
12,A,A,0.73105854,1
13,A,B,0.24508502,1
14,B,B,0.22270015,0
15,B,B,0.32082132,0
16,A,B,0.32082132,1
17,B,B,0.40733343,0
18,B,B,0.30735803,0
19,A,B,0.24508502,1
20,A,B,0.25683200,1
21,B,B,0.30735803,0
22,B,A,0.65135491,0
23,A,B,0.36296922,1
24,A,B,0.29421496,1
25,A,B,0.42250463,1
26,B,B,0.34864515,0
27,B,B,0.42250463,0
28,B,B,0.21206881,0
29,B,B,0.22270015,0
30,A,B,0.32082132,1
31,A,A,0.69264197,1
32,A,A,0.50000000,1
33,A,A,0.71859437,1
34,B,B,0.33458945,0
35,A,B,0.22270015,1
36,A,A,0.70578504,1
37,B,B,0.40733343,0
38,B,A,0.54673815,0
39,A,B,0.40733343,1
40,B,B,0.34864515,0
41,B,B,0.22270015,0
42,B,B,0.28140560,0
43,B,A,0.69264197,0
44,B,B,0.46879065,0
45,B,A,0.60766321,0
46,B,B,0.45326188,0
47,A,B,0.36296922,1
48,B,B,0.23370634,0
49,A,A,0.60766321,1
