id,label_str,pred_str,p_A,label_num
0,A,A,0.54673815,1
1,A,A,0.67917871,1
2,A,A,0.62245935,1
3,A,A,0.60766321,1
4,B,A,0.65135491,0
5,B,A,0.59266663,0
6,A,B,0.45326188,1
7,B,A,0.60766321,0
8,A,A,0.54673815,1
9,B,A,0.60766321,0
10,B,A,0.67917871,0
11,A,A,0.50000000,1
12,A,A,0.79818678,1
13,A,A,0.59266663,1
14,A,A,0.63703084,1
15,A,A,0.65135491,1
16,B,A,0.53120941,0
17,B,A,0.57749540,0
18,B,A,0.74316794,0
19,B,A,0.59266663,0
20,A,A,0.56217653,1
21,A,A,0.56217653,1
22,A,B,0.48438010,1
23,A,A,0.62245935,1
24,B,A,0.56217653,0
25,B,A,0.70578504,0
26,B,A,0.65135491,0
27,B,A,0.63703084,0
28,B,B,0.42250463,0
29,B,A,0.51561993,0
30,B,A,0.57749540,0
31,A,A,0.70578504,1
32,A,A,0.59266663,1
33,B,A,0.71859437,0
34,A,A,0.50000000,1
35,B,A,0.57749540,0
36,A,A,0.51561993,1
37,B,A,0.60766321,0
38,B,A,0.60766321,0
39,A,A,0.62245935,1
