id,label_str,pred_str,p_A,label_num
0,B,A,0.66541058,0
1,A,A,0.54673815,1
2,B,A,0.71859437,0
3,A,A,0.60766321,1
4,A,B,0.46879065,1
5,A,A,0.71859437,1
6,B,A,0.66541058,0
7,A,A,0.57749540,1
8,A,A,0.63703084,1
9,B,A,0.53120941,0
10,B,A,0.59266663,0
11,B,A,0.70578504,0
12,A,A,0.66541058,1
13,B,A,0.54673815,0
14,B,A,0.67917871,0
15,A,A,0.63703084,1
16,A,A,0.59266663,1
17,B,A,0.54673815,0
18,A,A,0.78793120,1
19,B,A,0.78793120,0
20,A,A,0.63703084,1
21,A,A,0.59266663,1
22,B,A,0.82671177,0
23,B,A,0.56217653,0
24,A,A,0.73105854,1
25,B,A,0.53120941,0
26,B,A,0.73105854,0
27,B,A,0.74316794,0
28,A,A,0.71859437,1
29,B,A,0.73105854,0
30,A,A,0.65135491,1
31,B,A,0.53120941,0
32,B,B,0.43782350,0
33,A,A,0.54673815,1
34,B,A,0.59266663,0
35,A,A,0.60766321,1
36,B,A,0.70578504,0
37,A,A,0.76629364,1
38,B,A,0.59266663,0
39,A,A,0.57749540,1
