id,label_str,pred_str,p_A,label_num
0,B,A,0.59266663,0
1,B,A,0.62245935,0
2,A,A,0.53120941,1
3,A,A,0.70578504,1
4,B,A,0.50000000,0
5,B,B,0.45326188,0
6,A,A,0.56217653,1
7,B,A,0.70578504,0
8,B,A,0.81757444,0
9,A,A,0.70578504,1
10,A,A,0.53120941,1
11,B,A,0.66541058,0
12,A,A,0.62245935,1
13,A,A,0.60766321,1
14,A,A,0.75491500,1
15,B,A,0.71859437,0
16,A,B,0.45326188,1
17,B,A,0.54673815,0
18,B,A,0.69264197,0
19,A,A,0.53120941,1
20,A,A,0.66541058,1
21,B,A,0.76629364,0
22,A,A,0.56217653,1
23,B,A,0.56217653,0
24,B,A,0.63703084,0
25,B,A,0.57749540,0
26,B,A,0.66541058,0
27,B,A,0.56217653,0
28,B,A,0.57749540,0
29,B,A,0.51561993,0
30,A,A,0.59266663,1
31,A,A,0.54673815,1
32,B,A,0.57749540,0
33,B,A,0.73105854,0
34,A,B,0.45326188,1
35,A,B,0.48438010,1
36,B,A,0.56217653,0
37,B,A,0.74316794,0
38,A,A,0.71859437,1
39,A,A,0.75491500,1
