id,label_str,pred_str,p_A,label_num
0,A,A,0.65135491,1
1,B,A,0.70578504,0
2,B,A,0.71859437,0
3,B,A,0.60766321,0
4,B,A,0.57749540,0
5,A,A,0.62245935,1
6,B,A,0.83548355,0
7,B,B,0.48438010,0
8,B,A,0.70578504,0
9,A,A,0.62245935,1
10,B,A,0.65135491,0
11,B,B,0.46879065,0
12,B,A,0.60766321,0
13,A,A,0.62245935,1
14,B,A,0.63703084,0
15,A,A,0.70578504,1
16,B,A,0.73105854,0
17,B,A,0.69264197,0
18,A,A,0.53120941,1
19,A,A,0.70578504,1
20,A,A,0.71859437,1
21,A,A,0.62245935,1
22,B,A,0.60766321,0
23,A,A,0.71859437,1
24,B,A,0.67917871,0
25,A,A,0.78793120,1
26,B,A,0.59266663,0
27,B,A,0.74316794,0
28,A,A,0.71859437,1
29,B,A,0.57749540,0
30,B,B,0.46879065,0
31,B,A,0.59266663,0
32,A,A,0.73105854,1
33,B,A,0.70578504,0
34,A,A,0.66541058,1
35,B,A,0.65135491,0
36,A,A,0.54673815,1
37,B,B,0.48438010,0
38,B,A,0.63703084,0
39,B,B,0.45326188,0
