id,label_str,pred_str,p_A,label_num
0,A,B,0.37754068,1
1,B,B,0.36296922,0
2,A,A,0.65135491,1
3,A,B,0.40733343,1
4,A,A,0.63703084,1
5,A,A,0.67917871,1
6,B,A,0.56217653,0
7,B,A,0.65135491,0
8,B,B,0.26894143,0
9,B,A,0.57749540,0
10,B,A,0.50000000,0
11,A,B,0.42250463,1
12,B,B,0.34864515,0
13,A,A,0.56217653,1
14,A,A,0.69264197,1
15,A,A,0.53120941,1
16,B,A,0.69264197,0
17,B,B,0.29421496,0
18,A,B,0.42250463,1
19,B,A,0.51561993,0
20,B,A,0.54673815,0
21,B,A,0.53120941,0
22,A,B,0.34864515,1
23,A,B,0.45326188,1
24,B,A,0.59266663,0
25,B,A,0.69264197,0
26,B,A,0.73105854,0
27,A,A,0.60766321,1
28,A,A,0.59266663,1
29,B,A,0.59266663,0
30,A,B,0.32082132,1
31,A,A,0.69264197,1
32,B,A,0.51561993,0
33,A,B,0.48438010,1
34,A,A,0.54673815,1
35,A,A,0.75491500,1
36,B,A,0.63703084,0
37,A,B,0.30735803,1
38,A,B,0.32082132,1
39,B,A,0.50000000,0
