id,label_str,pred_str,p_A,label_num
0,B,A,0.69264197,0
1,A,B,0.40733343,1
2,A,B,0.43782350,1
3,B,B,0.22270015,0
4,B,A,0.60766321,0
5,B,B,0.43782350,0
6,B,A,0.59266663,0
7,B,B,0.39233685,0
8,A,A,0.66541058,1
9,A,A,0.60766321,1
10,A,A,0.69264197,1
11,B,A,0.56217653,0
12,B,A,0.50000000,0
13,A,B,0.20181322,1
14,B,B,0.32082132,0
15,A,A,0.81757444,1
16,B,A,0.53120941,0
17,A,A,0.51561993,1
18,B,A,0.56217653,0
19,A,A,0.54673815,1
20,A,A,0.59266663,1
21,A,B,0.23370634,1
22,B,B,0.17328820,0
23,A,A,0.76629364,1
24,B,B,0.30735803,0
25,B,B,0.30735803,0
26,A,A,0.69264197,1
27,B,A,0.59266663,0
28,B,B,0.32082132,0
29,B,A,0.75491500,0
30,A,A,0.50000000,1
31,B,B,0.36296922,0
32,A,A,0.81757444,1
33,A,A,0.56217653,1
34,A,A,0.76629364,1
35,B,B,0.32082132,0
36,B,A,0.62245935,0
37,A,A,0.73105854,1
38,A,A,0.60766321,1
39,A,B,0.42250463,1
