id,label_str,pred_str,p_A,label_num
0,B,A,0.63703084,0
1,A,A,0.65135491,1
2,A,B,0.37754068,1
3,A,B,0.46879065,1
4,A,A,0.62245935,1
5,B,B,0.33458945,0
6,A,A,0.54673815,1
7,B,A,0.65135491,0
8,B,A,0.70578504,0
9,B,B,0.46879065,0
10,A,A,0.70578504,1
11,A,A,0.63703084,1
12,B,B,0.43782350,0
13,B,A,0.79818678,0
14,A,B,0.37754068,1
15,B,A,0.66541058,0
16,B,B,0.42250463,0
17,A,A,0.71859437,1
18,B,B,0.32082132,0
19,B,B,0.40733343,0
20,A,A,0.59266663,1
21,B,A,0.56217653,0
22,A,A,0.51561993,1
23,B,A,0.53120941,0
24,B,B,0.40733343,0
25,A,B,0.43782350,1
26,B,A,0.60766321,0
27,B,A,0.66541058,0
28,B,A,0.73105854,0
29,A,B,0.34864515,1
30,A,B,0.32082132,1
31,A,B,0.40733343,1
32,A,A,0.51561993,1
33,B,A,0.67917871,0
34,A,B,0.43782350,1
35,B,B,0.43782350,0
36,B,A,0.59266663,0
37,B,A,0.59266663,0
38,B,A,0.62245935,0
39,B,A,0.50000000,0
40,B,A,0.54673815,0
41,A,A,0.75491500,1
42,B,B,0.30735803,0
43,B,B,0.45326188,0
44,B,A,0.83548355,0
45,B,A,0.66541058,0
46,B,A,0.53120941,0
47,B,A,0.82671177,0
48,A,B,0.33458945,1
49,B,A,0.60766321,0
