id,label_str,pred_str,p_A,label_num
0,A,B,0.00015844,1
1,A,A,1.00000000,1
2,B,B,0.00000000,0
3,A,A,1.00000000,1
4,A,B,0.00000577,1
5,A,B,0.26894143,1
6,B,A,1.00000000,0
7,B,B,0.01542455,0
8,A,B,0.01322282,1
9,A,B,0.00426463,1
10,A,B,0.37754068,1
11,B,A,1.00000000,0
12,B,A,0.99998331,0
13,B,A,1.00000000,0
14,A,A,0.99999845,1
15,A,A,0.99996459,1
16,A,A,1.00000000,1
17,B,A,0.99592990,0
18,A,A,1.00000000,1
19,B,B,0.00000000,0
20,A,B,0.00154876,1
21,B,A,0.99996781,0
22,B,B,0.00000000,0
23,B,A,0.99999833,0
24,A,B,0.01854656,1
25,B,B,0.00000000,0
26,B,A,1.00000000,0
27,A,A,0.99919587,1
28,B,B,0.12940273,0
29,B,A,1.00000000,0
30,A,A,1.00000000,1
31,B,B,0.00007722,0
32,B,A,0.99999881,0
33,A,B,0.00000000,1
34,B,A,1.00000000,0
35,B,B,0.00298103,0
36,B,B,0.04603390,0
37,A,B,0.00000000,1
38,A,B,0.00000011,1
39,B,A,0.99998331,0
40,A,A,1.00000000,1
41,B,A,1.00000000,0
42,B,A,0.99781728,0
43,A,A,0.99999988,1
44,B,B,0.00000000,0
45,B,B,0.00000416,0
46,A,A,1.00000000,1
47,A,B,0.00000000,1
48,B,B,0.00000000,0
49,A,A,1.00000000,1
