id,label_str,pred_str,p_A,label_num
0,A,A,0.99767691,1
1,A,B,0.00000000,1
2,B,B,0.00000391,0
3,A,B,0.00000000,1
4,A,A,1.00000000,1
5,B,A,0.97903574,0
6,A,A,1.00000000,1
7,B,A,0.99999952,0
8,A,B,0.00000000,1
9,B,B,0.00000000,0
10,A,B,0.34864515,1
11,B,B,0.00000000,0
12,B,B,0.00000211,0
13,A,B,0.00000129,1
14,A,B,0.00000000,1
15,A,B,0.02333077,1
16,B,B,0.00000000,0
17,A,A,0.99955136,1
18,A,A,0.82218909,1
19,B,A,1.00000000,0
20,B,A,0.99987662,0
21,A,A,0.99998200,1
22,A,A,1.00000000,1
23,A,B,0.00000000,1
24,A,B,0.00000000,1
25,A,A,0.99999964,1
26,A,B,0.00017469,1
27,A,A,1.00000000,1
28,A,A,0.99617553,1
29,B,B,0.00000000,0
30,A,B,0.00010721,1
31,A,A,0.93991333,1
32,B,A,1.00000000,0
33,B,B,0.00000000,0
34,B,B,0.00000000,0
35,A,A,0.95396608,1
36,B,A,0.99921453,0
37,B,A,1.00000000,0
38,A,A,1.00000000,1
39,A,A,1.00000000,1
40,A,A,0.99539042,1
41,A,A,1.00000000,1
42,B,B,0.00000000,0
43,A,B,0.00000000,1
44,B,A,0.91490096,0
45,A,B,0.00000000,1
46,B,B,0.00009610,0
47,A,B,0.00000000,1
48,B,B,0.00970848,0
49,A,B,0.00000073,1
