id,label_str,pred_str,p_A,label_num
0,B,B,0.00000241,0
1,B,B,0.00000002,0
2,B,B,0.00000000,0
3,B,B,0.00000007,0
4,A,B,0.00043056,1
5,A,A,0.99976951,1
6,B,B,0.00000000,0
7,B,B,0.00669285,0
8,A,B,0.00000559,1
9,B,B,0.00000013,0
10,B,A,1.00000000,0
11,B,B,0.00000006,0
12,B,B,0.00000086,0
13,B,A,0.99444515,0
14,B,A,0.99566853,0
15,A,B,0.00000199,1
16,A,A,0.99999833,1
17,A,B,0.00000000,1
18,A,A,0.96267307,1
19,B,B,0.00000000,0
20,B,B,0.00000009,0
21,A,A,0.99999940,1
22,B,A,0.67917871,0
23,B,B,0.00000005,0
24,A,B,0.00000479,1
25,B,B,0.00000002,0
26,A,B,0.00000206,1
27,B,A,0.98201376,0
28,B,B,0.00004540,0
29,A,B,0.02595736,1
30,A,B,0.00000005,1
31,B,B,0.00000696,0
32,B,B,0.03514485,0
33,B,A,1.00000000,0
34,A,A,0.70578504,1
35,A,A,0.99999988,1
36,B,B,0.00000397,0
37,A,B,0.00000614,1
38,B,B,0.20181322,0
39,B,B,0.00000004,0
40,A,A,0.99999869,1
41,A,B,0.00000001,1
42,A,B,0.00000020,1
43,A,A,0.99999869,1
44,B,B,0.00000002,0
45,B,B,0.00000006,0
46,B,B,0.00000952,0
47,B,B,0.09268778,0
48,B,B,0.00000000,0
49,A,B,0.00000019,1
