id,label_str,pred_str,p_A,label_num
0,A,A,1.00000000,1
1,B,B,0.00000184,0
2,B,A,0.99218410,0
3,A,B,0.00271499,1
4,A,B,0.00124484,1
5,A,A,0.99989605,1
6,A,A,0.99997568,1
7,A,B,0.00000000,1
8,B,B,0.00000006,0
9,B,A,1.00000000,0
10,A,B,0.00000000,1
11,B,A,0.99999988,0
12,B,B,0.00000000,0
13,A,B,0.00000000,1
14,A,B,0.00000000,1
15,B,A,0.99999762,0
16,B,A,1.00000000,0
17,A,A,1.00000000,1
18,B,B,0.00000000,0
19,A,A,1.00000000,1
20,A,A,1.00000000,1
21,B,A,1.00000000,0
22,B,B,0.00000000,0
23,B,B,0.00000436,0
24,A,B,0.00000000,1
25,A,A,1.00000000,1
26,B,B,0.00000000,0
27,A,A,0.99670768,1
28,A,B,0.00000000,1
29,A,A,0.99999106,1
30,A,B,0.00000000,1
31,A,A,0.99966466,1
32,A,A,0.99999797,1
33,B,A,0.99954176,0
34,A,B,0.02595736,1
35,A,A,0.99997985,1
36,B,B,0.00000501,0
37,B,B,0.00000000,0
38,B,A,0.83548355,0
39,B,B,0.00000019,0
40,B,B,0.00000000,0
41,B,B,0.00000654,0
42,A,B,0.00134586,1
43,B,B,0.00003481,0
44,B,B,0.00000000,0
45,B,A,0.99999940,0
46,A,A,0.99999988,1
47,B,A,1.00000000,0
48,A,A,1.00000000,1
49,B,B,0.00000000,0
