id,label_str,pred_str,p_A,label_num
0,A,A,0.99142247,1
1,A,B,0.00000000,1
2,B,A,0.99999833,0
3,B,A,1.00000000,0
4,B,A,0.64422512,0
5,A,A,0.99142247,1
6,A,B,0.00000000,1
7,B,B,0.00000329,0
8,B,A,1.00000000,0
9,A,B,0.00000000,1
10,B,B,0.00000000,0
11,B,B,0.00000193,0
12,B,B,0.00000000,0
13,B,A,0.99999976,0
14,B,A,1.00000000,0
15,A,B,0.00000000,1
16,A,A,1.00000000,1
17,A,B,0.00000880,1
18,A,B,0.00001013,1
19,A,A,1.00000000,1
20,B,A,1.00000000,0
21,A,B,0.00000000,1
22,A,A,0.99999309,1
23,A,B,0.00000083,1
24,A,A,1.00000000,1
25,B,B,0.00132502,0
26,A,A,0.99979657,1
27,A,B,0.00000071,1
28,A,A,1.00000000,1
29,A,B,0.43782350,1
30,B,A,1.00000000,0
31,B,B,0.00000000,0
32,A,B,0.00000006,1
33,A,B,0.00000000,1
34,A,B,0.00005391,1
35,A,B,0.00043563,1
36,B,A,1.00000000,0
37,B,A,1.00000000,0
38,A,B,0.00000000,1
39,A,B,0.00015844,1
40,A,A,1.00000000,1
41,A,B,0.00000003,1
42,A,A,0.99908900,1
43,B,A,1.00000000,0
44,B,A,1.00000000,0
45,B,A,0.99999440,0
46,A,B,0.00000000,1
47,B,B,0.24508502,0
48,A,B,0.04707418,1
49,A,B,0.08269734,1
