id,label_str,pred_str,p_A,label_num
0,A,A,0.54673815,1
1,B,A,0.57749540,0
2,A,B,0.32082132,1
3,A,B,0.36296922,1
4,B,A,0.56217653,0
5,A,A,0.57749540,1
6,B,A,0.63703084,0
7,B,B,0.29421496,0
8,A,B,0.43782350,1
9,B,B,0.46879065,0
10,A,A,0.66541058,1
11,A,B,0.23370634,1
12,A,B,0.45326188,1
13,B,A,0.50000000,0
14,A,B,0.34864515,1
15,A,B,0.46879065,1
16,A,A,0.59266663,1
17,A,B,0.43782350,1
18,B,B,0.26894143,0
19,A,B,0.28140560,1
20,A,A,0.51561993,1
21,A,A,0.65135491,1
22,B,B,0.45326188,0
23,B,B,0.45326188,0
24,A,A,0.69264197,1
25,A,B,0.26894143,1
26,B,B,0.36296922,0
27,B,B,0.33458945,0
28,A,B,0.48438010,1
29,A,B,0.42250463,1
30,A,B,0.46879065,1
31,A,B,0.45326188,1
32,B,B,0.42250463,0
33,B,B,0.30735803,0
34,A,B,0.34864515,1
35,B,A,0.53120941,0
36,B,B,0.22270015,0
37,B,A,0.62245935,0
38,B,A,0.51561993,0
39,B,B,0.48438010,0
