id,label_str,pred_str,p_A,label_num
0,B,B,0.34864515,0
1,A,B,0.42250463,1
2,A,B,0.40733343,1
3,B,B,0.16451645,0
4,B,A,0.51561993,0
5,A,B,0.22270015,1
6,A,A,0.67917871,1
7,B,B,0.45326188,0
8,A,B,0.16451645,1
9,A,A,0.66541058,1
10,B,A,0.51561993,0
11,B,B,0.29421496,0
12,A,A,0.57749540,1
13,B,B,0.34864515,0
14,B,A,0.54673815,0
15,A,B,0.34864515,1
16,A,B,0.45326188,1
17,B,B,0.26894143,0
18,B,B,0.37754068,0
19,A,B,0.45326188,1
20,B,A,0.57749540,0
21,A,A,0.63703084,1
22,A,A,0.74316794,1
23,B,B,0.28140560,0
24,A,A,0.69264197,1
25,B,B,0.29421496,0
26,A,B,0.32082132,1
27,A,A,0.53120941,1
28,B,B,0.26894143,0
29,B,A,0.77729988,0
30,A,A,0.63703084,1
31,A,A,0.62245935,1
32,A,A,0.54673815,1
33,A,A,0.50000000,1
34,B,A,0.54673815,0
35,A,B,0.17328820,1
36,A,A,0.53120941,1
37,B,B,0.42250463,0
38,A,B,0.48438010,1
39,B,A,0.57749540,0
