id,label_str,pred_str,p_A,label_num
0,B,B,0.00000114,0
1,A,A,0.97068775,1
2,A,A,0.99999976,1
3,A,A,0.97838473,1
4,B,B,0.00001569,0
5,A,A,1.00000000,1
6,B,B,0.00757724,0
7,B,B,0.00045831,0
8,B,A,0.71859437,0
9,A,A,0.99999607,1
10,A,A,0.99999893,1
11,A,A,0.99999893,1
12,B,B,0.00000033,0
13,B,B,0.00004006,0
14,B,B,0.00006205,0
15,B,B,0.00000008,0
16,B,B,0.00035697,0
17,A,A,0.90990698,1
18,B,A,0.80806720,0
19,B,B,0.00000952,0
20,B,B,0.04742587,0
21,A,A,1.00000000,1
22,A,A,0.99640638,1
23,A,A,0.98967183,1
24,A,A,0.98756832,1
25,A,A,0.99998164,1
26,A,A,1.00000000,1
27,A,A,0.99999976,1
28,B,B,0.00000129,0
29,A,A,0.99993598,1
30,A,A,0.99999762,1
31,A,A,0.99988759,1
32,A,A,0.99999940,1
33,B,B,0.00000089,0
34,A,A,1.00000000,1
35,A,A,0.99999940,1
36,B,B,0.06008665,0
37,A,A,0.92840880,1
38,B,B,0.00218272,0
39,B,B,0.00000042,0
40,B,B,0.15610491,0
41,A,A,0.97068775,1
42,B,B,0.00013982,0
43,B,B,0.00280093,0
44,B,B,0.00001013,0
45,A,A,1.00000000,1
46,B,B,0.00001222,0
47,A,A,0.99849880,1
48,B,B,0.01243165,0
49,B,B,0.00000016,0
