id,label_str,pred_str,p_A,label_num
0,B,B,0.36296922,0
1,A,B,0.34864515,1
2,A,A,0.54673815,1
3,A,B,0.32082132,1
4,B,A,0.84389514,0
5,B,B,0.48438010,0
6,B,A,0.69264197,0
7,B,B,0.08509904,0
8,B,B,0.32082132,0
9,B,B,0.34864515,0
10,A,A,0.50000000,1
11,B,A,0.56217653,0
12,B,A,0.63703084,0
13,A,A,0.74316794,1
14,B,B,0.30735803,0
15,A,A,0.89330941,1
16,A,B,0.22270015,1
17,A,B,0.32082132,1
18,B,B,0.40733343,0
19,A,B,0.34864515,1
20,A,A,0.57749540,1
21,A,A,0.82671177,1
22,B,A,0.67917871,0
23,B,B,0.34864515,0
24,A,B,0.18242551,1
25,A,A,0.67917871,1
26,A,B,0.10087861,1
27,B,B,0.37754068,0
28,A,B,0.30735803,1
29,B,B,0.36296922,0
30,B,B,0.30735803,0
31,A,A,0.69264197,1
32,B,B,0.21206881,0
33,B,B,0.16451645,0
34,B,A,0.71859437,0
35,B,B,0.34864515,0
36,A,B,0.06371500,1
37,A,A,0.57749540,1
38,B,B,0.39233685,0
39,A,A,0.51561993,1
