id,label_str,pred_str,p_A,label_num
0,A,A,0.56217653,1
1,B,B,0.39233685,0
2,B,A,0.62245935,0
3,B,A,0.59266663,0
4,A,B,0.42250463,1
5,B,B,0.43782350,0
6,B,A,0.54673815,0
7,A,A,0.53120941,1
8,B,A,0.54673815,0
9,B,B,0.46879065,0
10,A,A,0.56217653,1
11,B,A,0.56217653,0
12,B,B,0.36296922,0
13,A,B,0.42250463,1
14,B,A,0.50000000,0
15,A,B,0.43782350,1
16,A,A,0.62245935,1
17,A,B,0.48438010,1
18,B,B,0.45326188,0
19,B,B,0.46879065,0
20,A,B,0.45326188,1
21,A,A,0.56217653,1
22,A,B,0.45326188,1
23,A,A,0.65135491,1
24,A,B,0.34864515,1
25,B,B,0.42250463,0
26,A,B,0.43782350,1
27,A,B,0.46879065,1
28,A,B,0.39233685,1
29,B,A,0.54673815,0
30,A,A,0.57749540,1
31,B,B,0.45326188,0
32,B,B,0.45326188,0
33,A,A,0.53120941,1
34,B,A,0.63703084,0
35,B,B,0.48438010,0
36,A,A,0.66541058,1
37,A,B,0.42250463,1
38,A,A,0.53120941,1
39,B,B,0.42250463,0
