id,label_str,pred_str,p_A,label_num
0,A,A,0.84389514,1
1,B,A,0.51561993,0
2,B,A,0.69264197,0
3,B,A,0.59266663,0
4,B,B,0.36296922,0
5,B,B,0.46879065,0
6,B,A,0.78793120,0
7,B,A,0.75491500,0
8,B,A,0.82671177,0
9,A,A,0.62245935,1
10,B,B,0.33458945,0
11,B,B,0.11920292,0
12,B,B,0.24508502,0
13,A,A,0.71859437,1
14,A,A,0.95257413,1
15,A,B,0.37754068,1
16,B,B,0.39233685,0
17,B,A,0.71859437,0
18,A,B,0.39233685,1
19,B,B,0.29421496,0
20,B,A,0.54673815,0
21,B,A,0.67917871,0
22,A,A,0.81757444,1
23,A,A,0.56217653,1
24,B,B,0.32082132,0
25,A,B,0.42250463,1
26,A,A,0.69264197,1
27,B,B,0.24508502,0
28,B,A,0.57749540,0
29,A,A,0.66541058,1
30,B,B,0.32082132,0
31,B,B,0.40733343,0
32,B,B,0.32082132,0
33,A,B,0.23370634,1
34,A,A,0.79818678,1
35,B,A,0.65135491,0
36,A,A,0.57749540,1
37,A,A,0.51561993,1
38,A,A,0.92840880,1
39,A,B,0.40733343,1
40,A,A,0.87407720,1
41,A,A,0.88079703,1
42,A,A,0.80806720,1
43,B,B,0.45326188,0
44,A,A,0.51561993,1
45,B,B,0.15610491,0
46,A,A,0.75491500,1
47,A,A,0.85966372,1
48,B,A,0.62245935,0
49,B,B,0.10087861,0
