id,label_str,pred_str,p_A,label_num
0,A,B,0.45326188,1
1,A,A,0.92414182,1
2,A,B,0.28140560,1
3,A,A,0.77729988,1
4,A,B,0.30735803,1
5,B,A,0.51561993,0
6,A,A,0.80806720,1
7,A,B,0.05340333,1
8,A,B,0.42250463,1
9,A,A,0.85966372,1
10,A,B,0.23370634,1
11,A,B,0.11279540,1
12,B,B,0.08509904,0
13,A,A,0.98409361,1
14,B,B,0.02297737,0
15,B,A,0.85195285,0
16,A,B,0.30735803,1
17,A,B,0.04208773,1
18,A,A,0.97838473,1
19,A,B,0.33458945,1
20,B,B,0.02297737,0
21,B,B,0.46879065,0
22,A,B,0.25683200,1
23,B,A,0.59266663,0
24,B,B,0.29421496,0
25,A,A,0.96036118,1
26,B,A,0.56217653,0
27,B,A,0.67917871,0
28,A,B,0.30735803,1
29,B,B,0.24508502,0
30,A,A,0.77729988,1
31,A,A,0.62245935,1
32,A,B,0.06371500,1
33,A,B,0.10669060,1
34,A,A,0.66541058,1
35,A,A,0.74316794,1
36,A,A,0.57749540,1
37,B,B,0.05033063,0
38,B,A,0.60766321,0
39,A,B,0.00490541,1
