id,label_str,pred_str,p_A,label_num
0,A,A,0.93245327,1
1,A,B,0.00970848,1
2,A,A,0.85195285,1
3,A,A,0.80806720,1
4,B,B,0.05665243,0
5,B,A,0.53120941,0
6,A,B,0.04742587,1
7,B,B,0.01912404,0
8,A,B,0.32082132,1
9,B,B,0.07159120,0
10,B,B,0.00205074,0
11,A,B,0.26894143,1
12,A,B,0.02931223,1
13,A,B,0.13296424,1
14,A,A,0.59266663,1
15,A,A,0.84389514,1
16,B,B,0.00591107,0
17,B,A,0.91490096,0
18,B,B,0.25683200,0
19,B,B,0.05340333,0
20,A,A,0.98967183,1
21,A,A,0.98831278,1
22,A,A,0.98409361,1
23,A,B,0.11920292,1
24,B,B,0.13296424,0
25,B,B,0.07585818,0
26,B,B,0.15610491,0
27,B,A,0.91964257,0
28,B,B,0.11920292,0
29,B,A,0.88079703,0
30,B,B,0.02758528,0
31,A,A,0.86703575,1
32,A,A,0.98901308,1
33,B,A,0.81757444,0
34,A,A,0.77729988,1
35,B,B,0.01495709,0
36,A,A,0.99929035,1
37,B,B,0.05665243,0
38,B,A,0.75491500,0
39,A,A,0.84389514,1
