id,label_str,pred_str,p_A,label_num
0,B,B,0.14804719,0
1,B,B,0.20181322,0
2,A,A,0.97966766,1
3,A,A,0.88079703,1
4,B,B,0.02931223,0
5,A,A,0.69264197,1
6,A,A,0.94334757,1
7,B,A,0.87407720,0
8,A,B,0.20181322,1
9,B,A,0.88079703,0
10,A,A,0.90990698,1
11,B,A,0.51561993,0
12,B,B,0.00912564,0
13,A,B,0.00628990,1
14,B,A,0.89330941,0
15,A,A,0.54673815,1
16,A,A,0.90465051,1
17,B,B,0.12592277,0
18,A,B,0.03308598,1
19,B,B,0.01495709,0
20,A,A,0.53120941,1
21,B,A,0.91490096,0
22,B,B,0.03732688,0
23,A,A,0.60766321,1
24,B,B,0.09009299,0
25,A,B,0.36296922,1
26,A,B,0.10087861,1
27,A,A,0.97838473,1
28,B,A,0.93991333,0
29,A,A,0.99087441,1
30,B,B,0.00857748,0
31,B,A,0.85966372,0
32,B,B,0.45326188,0
33,A,B,0.09009299,1
34,A,B,0.34864515,1
35,B,A,0.97068775,0
36,A,A,0.82671177,1
37,B,B,0.11279540,0
38,A,A,0.98201376,1
39,B,B,0.10669060,0
