id,label_str,pred_str,p_A,label_num
0,B,B,0.09009299,0
1,B,B,0.08509904,0
2,A,B,0.03732688,1
3,A,A,0.79818678,1
4,B,B,0.01098694,0
5,B,B,0.26894143,0
6,A,B,0.14804719,1
7,A,B,0.33458945,1
8,A,A,0.76629364,1
9,A,B,0.40733343,1
10,B,B,0.07159120,0
11,B,B,0.36296922,0
12,B,B,0.24508502,0
13,A,A,0.96485513,1
14,A,B,0.39233685,1
15,A,A,0.66541058,1
16,A,B,0.14804719,1
17,B,A,0.56217653,0
18,B,B,0.01691491,0
19,A,B,0.22270015,1
20,A,A,0.69264197,1
21,B,A,0.50000000,0
22,A,B,0.05665243,1
23,B,B,0.00669285,0
24,A,B,0.04742587,1
25,A,B,0.48438010,1
26,B,B,0.07585818,0
27,A,A,0.71859437,1
28,A,A,0.69264197,1
29,A,B,0.11279540,1
30,A,A,0.63703084,1
31,B,B,0.09534946,0
32,A,A,0.59266663,1
33,B,B,0.00382448,0
34,A,B,0.02758528,1
35,A,B,0.45326188,1
36,A,B,0.01032815,1
37,B,B,0.15610491,0
38,B,B,0.36296922,0
39,B,B,0.48438010,0
