id,label_str,pred_str,p_A,label_num
0,A,B,0.04468087,1
1,A,A,0.53120941,1
2,B,B,0.42250463,0
3,B,A,0.54673815,0
4,B,A,0.63703084,0
5,B,B,0.12592277,0
6,A,A,0.86703575,1
7,B,B,0.46879065,0
8,B,B,0.20181322,0
9,B,B,0.10669060,0
10,B,A,0.83548355,0
11,B,A,0.54673815,0
12,A,B,0.00912564,1
13,B,B,0.17328820,0
14,B,B,0.28140560,0
15,A,B,0.26894143,1
16,B,B,0.19193280,0
17,A,B,0.21206881,1
18,B,B,0.30735803,0
19,A,A,0.97838473,1
20,A,A,0.92840880,1
21,A,A,0.97241479,1
22,B,B,0.02931223,0
23,B,A,0.96267307,0
24,B,B,0.00359360,0
25,A,A,0.73105854,1
26,A,B,0.14804719,1
27,B,A,0.88720459,0
28,B,B,0.02758528,0
29,A,A,0.81757444,1
30,B,B,0.46879065,0
31,B,A,0.76629364,0
32,A,A,0.94966936,1
33,A,A,0.84389514,1
34,A,B,0.23370634,1
35,A,A,0.53120941,1
36,A,B,0.26894143,1
37,A,B,0.00407014,1
38,B,B,0.48438010,0
39,B,B,0.26894143,0
