id,label_str,pred_str,p_A,label_num
0,B,B,0.00337661,0
1,B,B,0.14033625,0
2,A,A,0.85195285,1
3,A,B,0.29421496,1
4,B,B,0.21206881,0
5,B,B,0.05033063,0
6,A,B,0.06371500,1
7,B,B,0.01322282,0
8,A,B,0.01590639,1
9,A,A,0.59266663,1
10,A,A,0.99976951,1
11,A,A,0.96885622,1
12,A,B,0.34864515,1
13,B,A,0.56217653,0
14,A,A,0.94334757,1
15,A,B,0.00337661,1
16,B,B,0.13296424,0
17,A,A,0.88720459,1
18,A,A,0.83548355,1
19,A,A,0.90465051,1
20,B,A,0.70578504,0
21,A,B,0.21206881,1
22,B,B,0.28140560,0
23,A,A,0.99794930,1
24,A,A,0.97966766,1
25,B,B,0.03963884,0
26,B,B,0.00970848,0
27,A,B,0.08509904,1
28,B,B,0.32082132,0
29,A,B,0.34864515,1
30,A,A,0.77729988,1
31,B,B,0.17328820,0
32,B,A,0.85195285,0
33,B,A,0.57749540,0
34,A,A,0.70578504,1
35,B,B,0.02931223,0
36,B,B,0.10087861,0
37,B,A,0.59266663,0
38,A,A,0.81757444,1
39,B,A,0.78793120,0
