id,label_str,pred_str,p_A,label_num
0,B,B,0.00669285,0
1,B,B,0.06754670,0
2,B,B,0.45326188,0
3,B,B,0.25683200,0
4,A,A,0.89330941,1
5,B,B,0.05340333,0
6,A,B,0.43782350,1
7,A,A,0.77729988,1
8,A,B,0.16451645,1
9,A,A,0.93245327,1
10,A,A,0.59266663,1
11,A,B,0.03114383,1
12,B,B,0.12592277,0
13,A,B,0.02033235,1
14,B,A,0.75491500,0
15,A,A,0.84389514,1
16,B,A,0.66541058,0
17,B,B,0.00912564,0
18,A,A,0.85966372,1
19,A,A,0.71859437,1
20,B,B,0.02595736,0
21,A,B,0.01168726,1
22,A,B,0.48438010,1
23,B,B,0.10087861,0
24,B,B,0.11920292,0
25,B,B,0.24508502,0
26,B,B,0.00132502,0
27,A,A,0.86703575,1
28,A,B,0.19193280,1
29,B,B,0.00490541,0
30,A,A,0.60766321,1
31,A,A,0.79818678,1
32,B,B,0.03963884,0
33,B,A,0.88720459,0
34,B,B,0.00712143,0
35,B,B,0.03514485,0
36,B,B,0.16451645,0
37,A,A,0.85966372,1
38,A,B,0.00382448,1
39,B,B,0.13296424,0
