id,label_str,pred_str,p_A,label_num
0,A,B,0.13296424,1
1,A,A,0.95531917,1
2,A,A,0.78793120,1
3,A,A,0.60766321,1
4,B,B,0.01243165,0
5,A,B,0.18242551,1
6,B,B,0.05665243,0
7,A,A,0.78793120,1
8,A,A,0.98756832,1
9,B,B,0.14033625,0
10,B,A,0.87407720,0
11,A,A,0.66541058,1
12,B,B,0.04208773,0
13,A,B,0.21206881,1
14,A,A,0.97702265,1
15,A,A,0.97702265,1
16,A,A,0.99242276,1
17,A,B,0.33458945,1
18,A,A,0.99752742,1
19,A,B,0.01691491,1
20,B,B,0.00433150,0
21,A,A,0.88079703,1
22,A,A,0.97241479,1
23,A,A,0.99682730,1
24,A,B,0.01168726,1
25,A,A,0.99444515,1
26,B,A,0.71859437,0
27,B,B,0.29421496,0
28,A,A,0.88079703,1
29,B,B,0.04208773,0
30,B,B,0.11279540,0
31,B,B,0.28140560,0
32,B,B,0.03114383,0
33,A,A,0.79818678,1
34,A,A,0.98504293,1
35,A,A,0.96885622,1
36,B,B,0.00433150,0
37,B,A,0.76629364,0
38,A,B,0.45326188,1
39,B,B,0.03114383,0
