id,label_str,pred_str,p_A,label_num
0,A,A,0.74316794,1
1,B,A,0.90465051,0
2,A,A,0.86703575,1
3,B,B,0.07159120,0
4,A,B,0.10669060,1
5,B,B,0.00591107,0
6,B,B,0.07159120,0
7,A,A,0.63703084,1
8,A,A,0.89330941,1
9,A,B,0.22270015,1
10,B,A,0.75491500,0
11,B,B,0.02442309,0
12,A,B,0.09534946,1
13,A,A,0.99509466,1
14,A,A,0.60766321,1
15,A,A,0.93991333,1
16,A,A,0.76629364,1
17,A,A,0.91964257,1
18,A,A,0.53120941,1
19,A,A,0.78793120,1
20,B,B,0.23370634,0
21,B,B,0.01691491,0
22,B,A,0.56217653,0
23,A,A,0.73105854,1
24,A,B,0.46879065,1
25,A,A,0.82671177,1
26,B,B,0.00159785,0
27,A,B,0.00490541,1
28,A,A,0.59266663,1
29,A,B,0.15610491,1
30,B,B,0.05033063,0
31,B,B,0.12592277,0
32,B,A,0.92840880,0
33,A,B,0.33458945,1
34,A,B,0.02161533,1
35,A,A,0.92840880,1
36,A,B,0.14804719,1
37,B,A,0.53120941,0
38,A,A,0.80806720,1
39,A,A,0.70578504,1
