id,label_str,pred_str,p_A,label_num
0,B,B,0.08509904,0
1,A,A,0.50000000,1
2,A,B,0.29421496,1
3,B,A,0.98308510,0
4,A,A,0.93991333,1
5,B,A,0.65135491,0
6,B,A,0.94659668,0
7,B,A,0.76629364,0
8,B,B,0.37754068,0
9,A,B,0.02161533,1
10,B,B,0.00218272,0
11,A,A,0.96485513,1
12,B,B,0.06008665,0
13,A,A,0.59266663,1
14,A,B,0.04468087,1
15,B,B,0.10669060,0
16,A,B,0.07159120,1
17,A,A,0.85195285,1
18,B,A,0.95257413,0
19,A,A,0.99142247,1
20,B,B,0.13296424,0
21,A,A,0.97068775,1
22,A,A,0.50000000,1
23,A,B,0.36296922,1
24,B,A,0.85195285,0
25,B,B,0.02033235,0
26,B,A,0.81757444,0
27,B,B,0.43782350,0
28,B,B,0.00317268,0
29,A,A,0.89912134,1
30,A,B,0.01798621,1
31,A,A,0.92414182,1
32,A,A,0.69264197,1
33,B,A,0.85195285,0
34,B,B,0.13296424,0
35,A,B,0.40733343,1
36,A,A,0.95531917,1
37,B,A,0.69264197,0
38,A,A,0.98593640,1
39,A,B,0.21206881,1
