id,label_str,pred_str,p_A,label_num
0,A,B,0.45326188,1
1,B,A,0.50000000,0
2,B,B,0.13296424,0
3,B,B,0.00591107,0
4,A,B,0.40733343,1
5,B,A,0.62245935,0
6,A,B,0.25683200,1
7,A,B,0.21206881,1
8,B,B,0.30735803,0
9,A,A,0.97068775,1
10,A,B,0.33458945,1
11,B,B,0.16451645,0
12,A,A,0.99142247,1
13,B,A,0.50000000,0
14,B,B,0.08509904,0
15,A,A,0.89330941,1
16,A,B,0.01590639,1
17,B,B,0.00806199,0
18,B,A,0.77729988,0
19,B,B,0.03114383,0
20,B,B,0.00757724,0
21,A,A,0.98967183,1
22,B,B,0.36296922,0
23,A,B,0.21206881,1
24,B,B,0.14804719,0
25,B,A,0.86703575,0
26,A,A,0.77729988,1
27,A,B,0.43782350,1
28,A,A,0.97557688,1
29,A,B,0.16451645,1
30,B,B,0.14033625,0
31,A,A,0.91964257,1
32,A,A,0.75491500,1
33,A,A,0.97068775,1
34,A,A,0.81757444,1
35,B,B,0.11920292,0
36,B,B,0.00159785,0
37,B,B,0.06754670,0
38,A,B,0.11279540,1
39,B,A,0.59266663,0
