id,label_str,pred_str,p_A,label_num
0,A,A,0.96267307,1
1,A,B,0.36296922,1
2,B,B,0.17328820,0
3,B,B,0.32082132,0
4,A,B,0.11279540,1
5,A,B,0.08035747,1
6,B,A,0.53120941,0
7,B,B,0.04742587,0
8,A,A,0.99029154,1
9,A,A,0.98409361,1
10,A,A,0.62245935,1
11,A,B,0.36296922,1
12,A,B,0.36296922,1
13,B,A,0.98593640,0
14,A,A,0.51561993,1
15,A,A,0.88720459,1
16,A,B,0.00628990,1
17,A,A,0.71859437,1
18,A,A,0.56217653,1
19,A,A,0.98504293,1
20,B,B,0.02758528,0
21,A,A,0.99752742,1
22,A,A,0.76629364,1
23,A,A,0.78793120,1
24,A,B,0.20181322,1
25,A,A,0.91490096,1
26,A,B,0.02161533,1
27,A,A,0.91490096,1
28,A,B,0.42250463,1
29,A,A,0.57749540,1
30,B,B,0.01495709,0
31,A,A,0.56217653,1
32,B,B,0.29421496,0
33,A,A,0.51561993,1
34,B,B,0.01243165,0
35,A,B,0.32082132,1
36,A,B,0.01322282,1
37,A,B,0.02758528,1
38,B,A,0.86703575,0
39,B,B,0.01243165,0
