id,label_str,pred_str,p_A,label_num
0,B,B,0.00712143,0
1,A,A,0.60766321,1
2,A,A,0.67917871,1
3,A,A,0.57749540,1
4,B,B,0.02297737,0
5,B,B,0.01798621,0
6,B,A,0.91490096,0
7,B,B,0.16451645,0
8,B,B,0.18242551,0
9,B,B,0.00712143,0
10,A,B,0.07585818,1
11,B,A,0.71859437,0
12,B,B,0.00263167,0
13,A,A,0.90465051,1
14,B,B,0.42250463,0
15,A,A,0.76629364,1
16,A,B,0.48438010,1
17,A,B,0.11279540,1
18,B,B,0.37754068,0
19,A,B,0.15610491,1
20,A,A,0.79818678,1
21,A,A,0.85195285,1
22,B,B,0.05665243,0
23,B,B,0.01406363,0
24,A,B,0.06008665,1
25,A,A,0.67917871,1
26,A,B,0.05340333,1
27,B,B,0.42250463,0
28,A,A,0.90465051,1
29,B,B,0.05033063,0
30,B,B,0.24508502,0
31,A,A,0.97404259,1
32,B,B,0.02442309,0
33,B,B,0.18242551,0
34,B,B,0.36296922,0
35,B,A,0.75491500,0
36,A,B,0.01322282,1
37,A,B,0.01798621,1
38,B,B,0.04208773,0
39,A,A,0.85966372,1
