id,label_str,pred_str,p_A,label_num
0,A,A,0.71859437,1
1,B,A,0.54673815,0
2,B,A,0.69264197,0
3,B,A,0.62245935,0
4,B,B,0.43782350,0
5,B,A,0.57749540,0
6,B,A,0.59266663,0
7,B,A,0.51561993,0
8,B,A,0.62245935,0
9,A,A,0.62245935,1
10,B,A,0.71859437,0
11,B,B,0.17328820,0
12,B,B,0.36296922,0
13,A,A,0.62245935,1
14,A,A,0.88720459,1
15,A,B,0.45326188,1
16,B,A,0.50000000,0
17,B,B,0.43782350,0
18,A,B,0.36296922,1
19,B,B,0.40733343,0
20,B,A,0.56217653,0
21,B,A,0.71859437,0
22,A,A,0.73105854,1
23,A,B,0.46879065,1
24,B,B,0.30735803,0
25,A,B,0.37754068,1
26,A,A,0.76629364,1
27,B,A,0.50000000,0
28,B,B,0.34864515,0
29,A,A,0.65135491,1
30,B,A,0.54673815,0
31,B,A,0.60766321,0
32,B,B,0.32082132,0
33,A,B,0.37754068,1
34,A,A,0.83548355,1
35,B,A,0.76629364,0
36,A,A,0.60766321,1
37,A,A,0.71859437,1
38,A,A,0.80806720,1
39,A,A,0.54673815,1
40,A,A,0.78793120,1
41,A,A,0.74316794,1
42,A,A,0.66541058,1
43,B,B,0.40733343,0
44,A,A,0.59266663,1
45,B,B,0.37754068,0
46,A,A,0.69264197,1
47,A,A,0.74316794,1
48,B,A,0.50000000,0
49,B,B,0.23370634,0
