id,label_str,pred_str,p_A,label_num
0,A,B,0.43782350,1
1,B,B,0.48438010,0
2,A,A,0.66541058,1
3,A,A,0.70578504,1
4,A,A,0.77729988,1
5,B,B,0.14804719,0
6,A,A,0.57749540,1
7,A,A,0.63703084,1
8,B,A,0.69264197,0
9,B,B,0.32082132,0
10,A,B,0.45326188,1
11,A,A,0.65135491,1
12,A,A,0.63703084,1
13,A,A,0.83548355,1
14,B,A,0.65135491,0
15,A,B,0.42250463,1
16,A,A,0.69264197,1
17,A,B,0.46879065,1
18,B,B,0.43782350,0
19,A,A,0.51561993,1
20,B,A,0.66541058,0
21,A,A,0.62245935,1
22,B,A,0.57749540,0
23,A,B,0.34864515,1
24,B,B,0.40733343,0
25,A,A,0.60766321,1
26,B,A,0.57749540,0
27,B,B,0.32082132,0
28,B,A,0.54673815,0
29,A,A,0.65135491,1
30,B,B,0.30735803,0
31,A,A,0.50000000,1
32,A,B,0.37754068,1
33,A,A,0.53120941,1
34,B,B,0.37754068,0
35,A,A,0.56217653,1
36,B,B,0.30735803,0
37,B,A,0.54673815,0
38,B,B,0.43782350,0
39,A,B,0.34864515,1
40,A,B,0.48438010,1
41,B,A,0.51561993,0
42,B,A,0.74316794,0
43,B,B,0.25683200,0
44,A,A,0.56217653,1
45,B,B,0.29421496,0
46,A,B,0.46879065,1
47,A,A,0.60766321,1
48,B,A,0.51561993,0
49,A,A,0.54673815,1
