id,label_str,pred_str,p_A,label_num
0,A,A,0.99996877,1
1,A,A,0.99903023,1
2,A,A,0.98998636,1
3,B,B,0.00055278,0
4,B,B,0.00008750,0
5,A,A,0.99999046,1
6,A,A,0.99087441,1
7,A,A,0.99849880,1
8,B,B,0.00000129,0
9,A,A,0.90990698,1
10,A,A,0.96885622,1
11,B,B,0.00003321,0
12,A,A,0.63703084,1
13,B,B,0.05033063,0
14,B,A,0.71859437,0
15,B,B,0.01098694,0
16,A,B,0.09009299,1
17,B,B,0.26894143,0
18,B,A,0.87407720,0
19,A,A,0.53120941,1
20,A,A,0.89912134,1
21,B,B,0.45326188,0
22,A,A,0.90192068,1
23,A,A,0.84389514,1
24,B,B,0.00000073,0
25,A,A,0.89330941,1
26,A,A,0.99999380,1
27,B,B,0.01322282,0
28,B,B,0.06371500,0
29,A,B,0.29421496,1
30,A,B,0.07369627,1
31,A,A,0.99970406,1
32,A,A,0.99752742,1
33,B,B,0.00000397,0
34,B,B,0.00037998,0
35,B,B,0.00000290,0
36,A,A,0.59266663,1
37,B,A,0.56217653,0
38,B,B,0.01495709,0
39,A,B,0.14033625,1
40,B,B,0.40733343,0
41,B,B,0.26894143,0
42,A,A,0.99997330,1
43,B,B,0.00006605,0
44,A,A,0.96377999,1
45,A,A,0.62245935,1
46,B,B,0.00433150,0
47,A,B,0.16026603,1
48,B,B,0.00000273,0
49,B,A,0.96789932,0
