id,label_str,pred_str,p_A,label_num
0,A,A,0.73105854,1
1,B,B,0.39233685,0
2,B,A,0.67917871,0
3,B,A,0.60766321,0
4,A,A,0.63703084,1
5,A,A,0.57749540,1
6,B,B,0.48438010,0
7,B,B,0.46879065,0
8,B,A,0.78793120,0
9,A,A,0.51561993,1
10,A,A,0.73105854,1
11,B,A,0.57749540,0
12,B,A,0.66541058,0
13,A,A,0.67917871,1
14,A,B,0.32082132,1
15,A,A,0.76629364,1
16,A,B,0.45326188,1
17,B,A,0.77729988,0
18,B,B,0.39233685,0
19,B,A,0.65135491,0
20,B,B,0.36296922,0
21,A,A,0.75491500,1
22,A,A,0.77729988,1
23,A,A,0.54673815,1
24,A,A,0.63703084,1
25,A,A,0.71859437,1
26,B,B,0.45326188,0
27,B,A,0.56217653,0
28,A,A,0.57749540,1
29,B,A,0.76629364,0
30,B,A,0.74316794,0
31,A,A,0.50000000,1
32,A,A,0.53120941,1
33,B,B,0.28140560,0
34,A,A,0.57749540,1
35,B,A,0.59266663,0
36,B,A,0.78793120,0
37,B,A,0.71859437,0
38,A,A,0.60766321,1
39,B,A,0.65135491,0
40,A,A,0.69264197,1
41,B,A,0.56217653,0
42,A,A,0.84389514,1
43,A,A,0.66541058,1
44,A,A,0.63703084,1
45,A,A,0.81757444,1
46,B,B,0.48438010,0
47,A,A,0.62245935,1
48,B,A,0.51561993,0
49,A,A,0.60766321,1
