id,label_str,pred_str,p_A,label_num
0,A,A,0.62245935,1
1,A,B,0.45326188,1
2,B,B,0.34864515,0
3,B,A,0.70578504,0
4,A,B,0.16451645,1
5,A,A,0.56217653,1
6,B,A,0.50000000,0
7,B,B,0.45326188,0
8,A,A,0.53120941,1
9,A,A,0.69264197,1
10,A,A,0.79818678,1
11,A,A,0.77729988,1
12,A,A,0.63703084,1
13,B,A,0.66541058,0
14,A,A,0.67917871,1
15,A,A,0.51561993,1
16,A,A,0.59266663,1
17,A,B,0.19193280,1
18,A,A,0.59266663,1
19,A,A,0.69264197,1
20,B,B,0.26894143,0
21,A,A,0.67917871,1
22,A,A,0.60766321,1
23,A,A,0.59266663,1
24,A,B,0.29421496,1
25,A,A,0.51561993,1
26,A,B,0.28140560,1
27,A,A,0.65135491,1
28,A,A,0.66541058,1
29,A,A,0.71859437,1
30,B,B,0.22270015,0
31,A,A,0.53120941,1
32,B,B,0.36296922,0
33,A,A,0.54673815,1
34,B,A,0.59266663,0
35,A,B,0.32082132,1
36,A,B,0.39233685,1
37,A,B,0.40733343,1
38,B,A,0.56217653,0
39,B,B,0.33458945,0
