id,label_str,pred_str,p_A,label_num
0,B,B,0.16451645,0
1,A,A,0.57749540,1
2,A,B,0.46879065,1
3,B,A,0.53120941,0
4,A,A,0.71859437,1
5,B,A,0.60766321,0
6,B,A,0.67917871,0
7,B,A,0.69264197,0
8,B,B,0.24508502,0
9,A,A,0.65135491,1
10,B,B,0.29421496,0
11,A,A,0.60766321,1
12,B,B,0.26894143,0
13,A,B,0.12592277,1
14,A,A,0.56217653,1
15,B,A,0.66541058,0
16,A,B,0.45326188,1
17,A,B,0.46879065,1
18,B,A,0.67917871,0
19,A,A,0.62245935,1
20,B,B,0.42250463,0
21,A,A,0.75491500,1
22,A,B,0.43782350,1
23,A,A,0.57749540,1
24,B,A,0.74316794,0
25,B,A,0.75491500,0
26,B,B,0.17328820,0
27,B,A,0.62245935,0
28,B,A,0.51561993,0
29,A,A,0.59266663,1
30,A,A,0.62245935,1
31,A,A,0.57749540,1
32,A,A,0.56217653,1
33,B,B,0.20181322,0
34,B,A,0.53120941,0
35,A,B,0.37754068,1
36,A,A,0.65135491,1
37,B,B,0.34864515,0
38,A,A,0.51561993,1
39,A,B,0.37754068,1
