id,label_str,pred_str,p_A,label_num
0,B,B,0.37754068,0
1,B,A,0.54673815,0
2,B,B,0.37754068,0
3,B,B,0.39233685,0
4,B,A,0.57749540,0
5,A,A,0.51561993,1
6,A,A,0.74316794,1
7,B,B,0.42250463,0
8,B,A,0.71859437,0
9,A,B,0.48438010,1
10,B,A,0.56217653,0
11,A,A,0.60766321,1
12,B,A,0.59266663,0
13,B,A,0.62245935,0
14,B,B,0.48438010,0
15,A,A,0.60766321,1
16,B,A,0.67917871,0
17,B,A,0.53120941,0
18,B,A,0.67917871,0
19,B,A,0.50000000,0
20,B,B,0.33458945,0
21,B,A,0.59266663,0
22,A,A,0.50000000,1
23,B,B,0.45326188,0
24,B,B,0.48438010,0
25,B,A,0.69264197,0
26,B,A,0.70578504,0
27,A,A,0.53120941,1
28,A,A,0.56217653,1
29,B,A,0.59266663,0
30,B,A,0.60766321,0
31,A,A,0.50000000,1
32,A,A,0.73105854,1
33,B,B,0.37754068,0
34,B,B,0.40733343,0
35,B,B,0.46879065,0
36,A,B,0.43782350,1
37,A,A,0.51561993,1
38,A,A,0.50000000,1
39,B,A,0.60766321,0
