id,label_str,pred_str,p_A,label_num
0,A,A,0.69264197,1
1,B,A,0.51561993,0
2,B,A,0.56217653,0
3,B,B,0.40733343,0
4,A,B,0.42250463,1
5,B,B,0.36296922,0
6,A,A,0.60766321,1
7,B,B,0.29421496,0
8,A,A,0.62245935,1
9,A,A,0.66541058,1
10,B,A,0.75491500,0
11,A,B,0.43782350,1
12,A,B,0.28140560,1
13,B,B,0.28140560,0
14,A,A,0.50000000,1
15,B,B,0.42250463,0
16,B,B,0.42250463,0
17,A,A,0.67917871,1
18,B,A,0.66541058,0
19,A,A,0.50000000,1
20,A,A,0.81757444,1
21,B,B,0.22270015,0
22,A,A,0.71859437,1
23,B,A,0.54673815,0
24,B,B,0.09009299,0
25,B,B,0.22270015,0
26,A,A,0.51561993,1
27,B,A,0.69264197,0
28,B,A,0.50000000,0
29,B,B,0.28140560,0
30,A,A,0.67917871,1
31,B,A,0.73105854,0
32,B,A,0.60766321,0
33,B,B,0.23370634,0
34,B,B,0.17328820,0
35,B,B,0.36296922,0
36,B,A,0.57749540,0
37,A,A,0.67917871,1
38,B,B,0.37754068,0
39,A,A,0.50000000,1
