id,label_str,pred_str,p_A,label_num
0,B,B,0.34864515,0
1,A,B,0.45326188,1
2,A,A,0.65135491,1
3,A,A,0.60766321,1
4,A,B,0.40733343,1
5,A,B,0.46879065,1
6,B,A,0.59266663,0
7,B,B,0.39233685,0
8,A,B,0.48438010,1
9,A,B,0.40733343,1
10,B,B,0.26894143,0
11,B,B,0.34864515,0
12,B,B,0.36296922,0
13,B,A,0.56217653,0
14,A,A,0.56217653,1
15,B,A,0.54673815,0
16,B,B,0.45326188,0
17,B,B,0.30735803,0
18,A,B,0.34864515,1
19,B,B,0.43782350,0
20,A,A,0.51561993,1
21,A,B,0.39233685,1
22,A,B,0.43782350,1
23,B,B,0.48438010,0
24,B,B,0.37754068,0
25,A,B,0.39233685,1
26,B,B,0.33458945,0
27,A,B,0.42250463,1
28,A,A,0.51561993,1
29,B,B,0.37754068,0
30,B,A,0.54673815,0
31,B,B,0.42250463,0
32,B,B,0.29421496,0
33,A,B,0.28140560,1
34,B,A,0.50000000,0
35,B,B,0.39233685,0
36,B,B,0.37754068,0
37,A,B,0.45326188,1
38,A,B,0.46879065,1
39,B,A,0.50000000,0
