id,label_str,pred_str,p_A,label_num
0,B,B,0.46879065,0
1,A,B,0.43782350,1
2,B,B,0.46879065,0
3,A,B,0.42250463,1
4,A,A,0.59266663,1
5,B,A,0.50000000,0
6,B,A,0.53120941,0
7,A,A,0.73105854,1
8,B,B,0.48438010,0
9,A,A,0.53120941,1
10,A,A,0.59266663,1
11,A,A,0.83548355,1
12,A,A,0.70578504,1
13,A,A,0.59266663,1
14,A,A,0.59266663,1
15,A,B,0.40733343,1
16,B,A,0.56217653,0
17,B,B,0.24508502,0
18,B,A,0.60766321,0
19,B,A,0.59266663,0
20,A,A,0.78793120,1
21,B,B,0.37754068,0
22,B,A,0.57749540,0
23,A,A,0.54673815,1
24,A,A,0.60766321,1
25,B,A,0.62245935,0
26,B,A,0.53120941,0
27,A,A,0.80806720,1
28,B,B,0.39233685,0
29,A,B,0.46879065,1
30,A,A,0.51561993,1
31,B,B,0.48438010,0
32,A,A,0.53120941,1
33,B,B,0.24508502,0
34,B,B,0.43782350,0
35,A,A,0.60766321,1
36,B,A,0.65135491,0
37,B,A,0.53120941,0
38,A,B,0.46879065,1
39,A,A,0.62245935,1
