id,label_str,pred_str,p_A,label_num
0,B,B,0.37754068,0
1,B,A,0.66541058,0
2,B,A,0.57749540,0
3,B,B,0.40733343,0
4,A,A,0.56217653,1
5,A,B,0.20181322,1
6,B,A,0.60766321,0
7,A,A,0.60766321,1
8,B,B,0.11920292,0
9,B,A,0.51561993,0
10,A,A,0.73105854,1
11,A,A,0.76629364,1
12,A,A,0.79818678,1
13,A,B,0.42250463,1
14,B,B,0.22270015,0
15,B,B,0.33458945,0
16,A,B,0.40733343,1
17,B,A,0.50000000,0
18,B,B,0.39233685,0
19,A,B,0.29421496,1
20,A,B,0.33458945,1
21,B,B,0.45326188,0
22,B,A,0.80806720,0
23,A,A,0.59266663,1
24,A,B,0.36296922,1
25,A,A,0.51561993,1
26,B,B,0.42250463,0
27,B,A,0.50000000,0
28,B,B,0.20181322,0
29,B,B,0.30735803,0
30,A,B,0.22270015,1
31,A,A,0.84389514,1
32,A,A,0.73105854,1
33,A,A,0.80806720,1
34,B,B,0.37754068,0
35,A,B,0.23370634,1
36,A,A,0.60766321,1
37,B,A,0.56217653,0
38,B,A,0.81757444,0
39,A,B,0.48438010,1
40,B,A,0.60766321,0
41,B,B,0.25683200,0
42,B,B,0.40733343,0
43,B,A,0.86703575,0
44,B,A,0.56217653,0
45,B,A,0.83548355,0
46,B,A,0.60766321,0
47,A,A,0.56217653,1
48,B,B,0.45326188,0
49,A,A,0.69264197,1
