id,label_str,pred_str,p_A,label_num
0,A,A,0.50000000,1
1,B,B,0.30735803,0
2,B,A,0.67917871,0
3,B,A,0.83548355,0
4,A,A,0.70578504,1
5,A,A,0.65135491,1
6,B,B,0.42250463,0
7,B,A,0.56217653,0
8,B,B,0.42250463,0
9,A,A,0.54673815,1
10,A,A,0.77729988,1
11,B,B,0.33458945,0
12,B,B,0.22270015,0
13,A,A,0.67917871,1
14,A,B,0.13296424,1
15,A,A,0.69264197,1
16,A,B,0.48438010,1
17,B,A,0.89912134,0
18,B,A,0.51561993,0
19,B,A,0.60766321,0
20,B,B,0.40733343,0
21,A,A,0.77729988,1
22,A,A,0.86703575,1
23,A,A,0.53120941,1
24,A,A,0.53120941,1
25,A,A,0.54673815,1
26,B,B,0.33458945,0
27,B,A,0.56217653,0
28,A,A,0.56217653,1
29,B,A,0.59266663,0
30,B,A,0.85195285,0
31,A,A,0.57749540,1
32,A,A,0.87407720,1
33,B,A,0.51561993,0
34,A,A,0.62245935,1
35,B,A,0.54673815,0
36,B,A,0.73105854,0
37,B,A,0.54673815,0
38,A,B,0.19193280,1
39,B,B,0.18242551,0
40,A,A,0.81757444,1
41,B,B,0.25683200,0
42,A,A,0.89912134,1
43,A,B,0.46879065,1
44,A,A,0.91490096,1
45,A,A,0.91964257,1
46,B,B,0.14033625,0
47,A,A,0.57749540,1
48,B,B,0.46879065,0
49,A,B,0.40733343,1
