id,label_str,pred_str,p_A,label_num
0,A,A,0.54673815,1
1,B,A,0.50000000,0
2,B,B,0.46879065,0
3,A,A,0.50000000,1
4,A,B,0.48438010,1
5,A,B,0.42250463,1
6,A,A,0.51561993,1
7,A,B,0.46879065,1
8,B,A,0.53120941,0
9,B,B,0.48438010,0
10,A,B,0.39233685,1
11,B,A,0.54673815,0
12,B,A,0.50000000,0
13,A,A,0.53120941,1
14,A,A,0.56217653,1
15,B,B,0.42250463,0
16,B,A,0.53120941,0
17,A,B,0.45326188,1
18,B,B,0.39233685,0
19,A,A,0.56217653,1
20,A,A,0.53120941,1
21,B,A,0.50000000,0
22,B,B,0.48438010,0
23,B,B,0.46879065,0
24,A,A,0.50000000,1
25,A,B,0.48438010,1
26,B,B,0.37754068,0
27,A,B,0.45326188,1
28,A,A,0.51561993,1
29,A,A,0.51561993,1
30,A,A,0.51561993,1
31,A,B,0.48438010,1
32,A,A,0.56217653,1
33,B,A,0.51561993,0
34,A,B,0.46879065,1
35,A,B,0.46879065,1
36,B,A,0.51561993,0
37,B,A,0.50000000,0
38,B,A,0.50000000,0
39,B,B,0.42250463,0
40,B,B,0.37754068,0
41,B,A,0.50000000,0
42,A,A,0.50000000,1
43,B,A,0.59266663,0
44,B,A,0.50000000,0
45,B,A,0.50000000,0
46,A,A,0.57749540,1
47,B,A,0.56217653,0
48,A,B,0.48438010,1
49,B,B,0.48438010,0
