id,label_str,pred_str,p_A,label_num
0,A,A,1.00000000,1
1,B,B,0.00001893,0
2,B,B,0.00000019,0
3,B,B,0.00000001,0
4,B,A,0.99999428,0
5,A,A,0.99908900,1
6,B,B,0.00000015,0
7,B,A,0.83548355,0
8,B,B,0.00000350,0
9,A,A,1.00000000,1
10,B,B,0.00000081,0
11,B,B,0.00000000,0
12,B,A,0.99990392,0
13,A,B,0.00000057,1
14,B,B,0.00055278,0
15,A,A,0.99998105,1
16,B,A,0.62245935,0
17,B,B,0.00000001,0
18,A,B,0.00000199,1
19,A,B,0.00000012,1
20,A,A,0.99929035,1
21,A,A,0.92840880,1
22,B,A,0.99829930,0
23,A,B,0.00970848,1
24,B,B,0.00000000,0
25,A,A,0.99997568,1
26,B,A,1.00000000,0
27,B,B,0.00000000,0
28,A,A,0.99999988,1
29,B,B,0.00000000,0
30,B,A,0.86703575,0
31,B,A,1.00000000,0
32,A,B,0.00000030,1
33,B,A,0.65135491,0
34,A,B,0.00000024,1
35,B,A,0.97966766,0
36,A,A,0.99999261,1
37,B,B,0.00066670,0
38,B,B,0.00000020,0
39,B,B,0.00000005,0
