id,label_str,pred_str,p_A,label_num
0,A,A,0.99999428,1
1,B,B,0.00000019,0
2,A,A,0.99999106,1
3,B,B,0.00000000,0
4,A,B,0.00000021,1
5,B,B,0.00000000,0
6,B,B,0.00000003,0
7,A,A,0.99477994,1
8,A,A,0.99999845,1
9,A,A,0.99999607,1
10,B,A,0.59266663,0
11,B,B,0.00000001,0
12,A,A,0.99991512,1
13,A,A,1.00000000,1
14,A,B,0.00000696,1
15,A,A,0.99829930,1
16,A,A,0.99999797,1
17,A,A,1.00000000,1
18,A,A,1.00000000,1
19,A,A,0.99998701,1
20,B,B,0.00000001,0
21,B,B,0.29421496,0
22,B,A,0.99988401,0
23,A,A,1.00000000,1
24,A,A,1.00000000,1
25,A,B,0.00000000,1
26,B,B,0.00000000,0
27,A,B,0.00000000,1
28,A,B,0.00000000,1
29,A,A,0.99999976,1
30,B,B,0.00000000,0
31,B,B,0.00000000,0
32,B,A,0.99999726,0
33,A,A,0.99999976,1
34,A,B,0.00159785,1
35,A,A,0.99998701,1
36,A,A,0.99999988,1
37,B,B,0.00000001,0
38,A,B,0.00031504,1
39,A,B,0.00000025,1
