id,label_str,pred_str,p_A,label_num
0,B,B,0.00000011,0
1,B,B,0.00045831,0
2,A,B,0.00000065,1
3,B,B,0.00000000,0
4,B,B,0.00000001,0
5,A,A,1.00000000,1
6,A,B,0.00000001,1
7,A,A,0.99999988,1
8,B,B,0.43782350,0
9,B,B,0.00000696,0
10,B,B,0.00000000,0
11,A,A,1.00000000,1
12,B,A,0.92414182,0
13,B,A,0.99999857,0
14,A,B,0.00091105,1
15,B,B,0.03732688,0
16,B,A,0.99867493,0
17,B,A,1.00000000,0
18,A,B,0.00000000,1
19,A,B,0.00009028,1
20,A,A,0.99999917,1
21,B,A,0.81757444,0
22,A,B,0.01590639,1
23,B,B,0.00020343,0
24,A,A,1.00000000,1
25,A,A,0.83548355,1
26,B,A,0.99951220,0
27,B,B,0.00000114,0
28,B,B,0.00005476,0
29,A,A,0.99973875,1
30,A,B,0.00009028,1
31,B,B,0.00000001,0
32,B,A,0.99999964,0
33,B,B,0.00000114,0
34,B,A,0.99890125,0
35,A,A,1.00000000,1
36,B,A,0.81757444,0
37,A,B,0.00000024,1
38,B,B,0.00000329,0
39,B,A,0.96267307,0
