id,label_str,pred_str,p_A,label_num
0,A,B,0.00000000,1
1,B,B,0.00000000,0
2,B,B,0.01243165,0
3,B,B,0.00000035,0
4,A,B,0.00000000,1
5,B,B,0.00006605,0
6,A,B,0.00000000,1
7,B,B,0.00000012,0
8,A,B,0.00555493,1
9,A,A,1.00000000,1
10,B,B,0.00000000,0
11,A,A,0.99997985,1
12,A,B,0.00000002,1
13,B,B,0.16451645,0
14,A,A,1.00000000,1
15,B,B,0.00000047,0
16,B,B,0.00000000,0
17,A,A,0.99999988,1
18,B,A,1.00000000,0
19,A,A,1.00000000,1
20,A,A,0.99999988,1
21,B,B,0.00000006,0
22,A,B,0.00205074,1
23,B,A,0.56217653,0
24,B,B,0.00024537,0
25,B,B,0.00669285,0
26,A,B,0.20181322,1
27,B,B,0.00000000,0
28,B,A,0.99996877,0
29,B,A,0.99896777,0
30,A,B,0.00000010,1
31,B,A,1.00000000,0
32,B,A,0.99999976,0
33,B,B,0.00000100,0
34,B,B,0.00000004,0
35,B,B,0.07585818,0
36,B,B,0.00000000,0
37,A,A,0.98901308,1
38,B,B,0.00000212,0
39,A,A,0.91490096,1
